,Date_,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,Return_MSFT
67,2022-04-08,288.950439453125,292.9883643451607,288.27907026482814,292.3267346125808,24361900,-0.014599921965844587
68,2022-04-11,277.5566101074219,284.7081008112232,277.303621862764,283.9102673434165,34569300,-0.03943177718389135
69,2022-04-12,274.44305419921875,282.8886463462349,272.9154444392271,281.42915338423376,30966700,-0.011217732868974317
70,2022-04-13,279.8529052734375,280.7869724534047,273.7035678106113,275.09497366578125,21907200,0.019712107817790647
71,2022-04-14,272.2732238769531,280.5242335633767,271.7770165344988,280.31017343940124,28221600,-0.027084519237270177
72,2022-04-18,272.9446105957031,274.8322237129934,270.823488125662,271.3781025319031,20778000,0.0024658565730040216
73,2022-04-19,277.5954895019531,278.44202017947026,270.89156871926275,271.8353751517887,22297700,0.017039643670191618
74,2022-04-20,278.6268920898437,281.8767221982416,277.66363634073986,281.58480582125515,22906700,0.003715487559762032
75,2022-04-21,273.2267761230469,285.3794765084188,272.4970297326979,280.78693803741777,29454600,-0.019381172887847242
76,2022-04-22,266.6298522949219,275.55223063550807,265.99741140383605,274.0732590451422,29405800,-0.024144499751203363
77,2022-04-25,273.13922119140625,273.5186738891718,263.4579068096184,265.9098737843962,35678900,0.024413503741075093
78,2022-04-26,262.9227905273437,270.84295680987526,262.7087303741153,270.00619510672965,46518400,-0.037403748240547485
79,2022-04-27,275.5716857910156,283.1123981548155,271.62132788300465,274.4819359810064,63477700,0.04810878219534365
80,2022-04-28,281.8086242675781,283.12217381828333,273.8592398616046,277.4885229014795,33646600,0.02263272606784561
81,2022-04-29,270.025634765625,282.0518716599104,269.0331902867621,280.8161486717777,37073900,-0.04181202591857214
82,2022-05-02,276.7879638671875,277.2452728288892,268.7607529412359,270.21050638231907,35151100,0.02504328564001712
83,2022-05-03,274.1705627441406,276.45710720664414,272.58457595326684,276.29168497171645,25978600,-0.009456340104090688
84,2022-05-04,282.1491394042969,283.0248290854527,269.256953889885,274.9586911173627,33599300,0.029100777925608057
85,2022-05-05,269.8602294921875,278.6171864490343,266.9315043858245,277.8290626983947,43260400,-0.04355466026958299
86,2022-05-06,267.3109741210937,271.70890160605785,263.9443894488529,267.3888006696829,37780300,-0.00944657675527405
87,2022-05-09,257.43505859375,265.0049601103205,256.20910482547714,262.7670830134219,47726000,-0.03694541744803126
88,2022-05-10,262.2222595214844,266.3574899592072,257.91189703871265,264.35312181663505,39336400,0.018595761408273903
89,2022-05-11,253.5139312744141,264.0320088278219,252.297687064321,258.50540226359,48975900,-0.033209721642097234
90,2022-05-12,248.45431518554688,252.8619819864057,243.268249302566,250.7311202522036,51033800,-0.019957941022935244
91,2022-05-13,254.06851196289065,255.93667588620227,248.45434012557908,250.4003306028604,34925100,0.02259649534825381
92,2022-05-16,254.43826293945312,258.6416096295485,248.8727288109359,252.9398419104595,32550900,0.0014553199595881416
93,2022-05-17,259.6146240234375,261.08382679685826,255.37234889589155,258.92377595200503,28828800,0.02034427143222617
94,2022-05-18,247.7944183349609,257.07891103112115,246.5168282817784,256.4937482385101,31356000,-0.04552981455855698
95,2022-05-19,246.87765502929688,251.29560259060267,245.64883109808304,247.6188482904772,32692300,-0.0036996931239378084
96,2022-05-20,246.31201171875,252.1440854849092,240.3434168359691,250.8762278335101,39199300,-0.0022911887691081656
97,2022-05-23,254.2018585205078,255.03083659964503,247.1604705604069,249.16952139108813,33175400,0.03203192059819959
98,2022-05-24,253.19737243652344,254.8650611795236,247.2287771351608,251.51018917910025,29043900,-0.003951529268238385
99,2022-05-25,256.025634765625,258.03467104715224,250.7689908290444,251.7540144546174,28547900,0.011170188307584539
100,2022-05-26,259.32196044921875,260.5020182283092,254.9625414707648,255.78175734933583,25002100,0.012874982954778513
101,2022-05-27,266.4804077148437,266.57793980454977,260.9409302658759,261.8381838235103,26910800,0.02760447766638996
102,2022-05-31,265.1443176269531,267.9725697938546,262.27704666969936,265.7879937359914,37827700,-0.005013839851672364
103,2022-06-01,265.68072509765625,270.8203419884705,263.35959819128334,268.3919506135823,25292200,0.002023077377271365
104,2022-06-02,267.7872009277344,267.85547635316146,255.12832989632935,257.90783020374363,44008200,0.007928598618901939
105,2022-06-03,263.340087890625,266.685257307547,261.7699312309948,263.6229220466729,28059000,-0.016606891672576563
106,2022-06-06,262.1015625,267.39722599650537,260.60941339980724,265.3296761073623,22400300,-0.004703140340484024
107,2022-06-07,265.7587280273437,266.3731474633337,259.3610157079516,260.04371058407725,22860700,0.013953238174013949
108,2022-06-08,263.7204284667969,266.24635182283305,262.94020151963724,264.9882563323359,17372300,-0.007669737041852143
109,2022-06-09,258.2394714355469,265.96352496663144,258.08342604184816,261.155493463589,26439700,-0.02078320994363192
110,2022-06-10,246.7313995361328,254.13361548711077,246.28277272145996,254.13361548711077,31422800,-0.0445635666594304
111,2022-06-13,236.266845703125,242.85962296912743,235.55490897467956,239.04634693147696,46135800,-0.042412736492727254
112,2022-06-14,238.4416656494141,239.66074240251308,235.53537595548423,237.8272462038336,28651500,0.009204930720672522
113,2022-06-15,245.5318145751953,248.98424840348872,240.32392206139247,242.16716558622423,33111700,0.029735360665555932
114,2022-06-16,238.90977478027344,241.2991621183155,237.00801811861984,239.89478338930752,33169200,-0.02697019042676374
115,2022-06-17,241.52346801757807,244.30296882499616,237.99302668320328,238.6464500036849,43084800,0.010940084974373487
116,2022-06-21,247.46282958984372,248.44783823302575,243.33746321003932,244.0689092499796,29928300,0.024591240019099958
117,2022-06-22,246.8679351806641,250.807999765496,244.1762040592044,245.65860562744965,25939900,-0.0024039748117551385
118,2022-06-23,252.45616149902344,252.95355435633135,247.35556322748172,249.2475727977944,25861400,0.022636501229978512
119,2022-06-24,261.0775451660156,261.35061722658685,255.24547001777492,255.333239991249,33923200,0.034150022783363765
120,2022-06-27,258.3370361328125,261.6626516967659,256.7668496223372,261.57488173222293,24615100,-0.010496915893170589
121,2022-06-28,250.1350555419922,260.3070248398186,249.97901014588223,257.4495160699315,27295500,-0.03174914721326927
122,2022-06-29,253.8215484619141,255.48923716820215,249.43285716002453,251.21758735681783,20069800,0.014738009880038705
123,2022-06-30,250.47634887695312,253.10956631610952,246.6435790758852,250.69090755542223,31730900,-0.013179336448114531
124,2022-07-01,253.1583251953125,253.3436272306681,248.3112900329461,250.04726890657363,22837700,0.010707503244854921
125,2022-07-05,256.34747314453125,256.4742618926065,248.43810234221337,249.8229717887662,22941000,0.012597444491538212
126,2022-07-06,259.62432861328125,261.36029271245513,255.90858506525944,257.225193906022,23824400,0.012782866273475912
127,2022-07-07,261.7601928710937,262.4038690626663,258.46380408514074,258.5613361922191,20859900,0.008226749277391088
128,2022-07-08,261.0384216308594,261.4675389485271,256.77653486287875,258.2394266923976,19658800,-0.0027573758726169295
129,2022-07-11,257.9664306640625,259.936448193075,255.69405468636,259.0782133051506,19455200,-0.01176834792213477
130,2022-07-12,247.39454650878903,259.36100751938403,245.80486573573236,259.30249421900527,35868500,-0.04098162744687017
131,2022-07-13,246.46807861328125,247.27754741494883,241.9721226645982,244.00066829745631,29497400,-0.0037449002356034766
132,2022-07-14,247.7944183349609,248.8281930381069,239.8557911330213,244.37125617771787,25102800,0.005381385407563277
133,2022-07-15,250.36907958984372,253.92877734625543,248.46732305037304,249.3938182997248,29774100,0.0103903117438362
134,2022-07-18,247.960205078125,254.38717398041587,247.03370974632665,253.3241426511031,20975000,-0.009621293953969712
135,2022-07-19,253.10960388183597,253.29490593904364,247.4043184253121,251.20783214212213,25012600,0.020767037202959804
136,2022-07-20,255.78175354003903,258.3174387050595,252.5048900745562,253.47038917374115,22788300,0.010557282762966747
137,2022-07-21,258.2881774902344,258.336958408717,250.67138975610865,253.36312024272672,22404700,0.009799072512038931
138,2022-07-22,253.91900634765625,258.7660559808921,252.6609407563898,258.678286039358,21881300,-0.01691587739335576
139,2022-07-25,252.4268951416016,255.03085617592785,250.4568778275568,254.54322547578263,21056000,-0.0058763273672066685
140,2022-07-26,245.6683349609375,253.45093146543303,243.395989047642,253.4314071898155,39348000,-0.026774326788248204
141,2022-07-27,262.0917358398437,263.3693258768842,252.44641619082236,254.69926761568703,45994000,0.0668519240850376
142,2022-07-28,269.57196044921875,270.96657686661007,261.24322120242266,263.07671707883594,33459300,0.028540482535267753
143,2022-07-29,273.794921875,275.0237609693272,269.7866111341647,270.8301481503752,32152800,0.015665432779967237
144,2022-08-01,271.1324768066406,274.3215714049064,269.01614611818337,270.9471747285564,21539600,-0.009724231005186046
145,2022-08-02,268.0213623046875,271.01542213800866,265.64172195484593,269.1721636875698,22754200,-0.011474518060674233
146,2022-08-03,275.4820251464844,276.48654296569663,269.7669791874621,269.9132921737217,23518900,0.02783607536967736
147,2022-08-04,276.6329040527344,276.779187317559,273.2390132583336,274.8286644195843,18098700,0.004177691468755684
148,2022-08-05,275.91119384765625,276.6328777271908,271.7858275964847,272.24420162439264,16774600,-0.0026089094771624133
149,2022-08-08,273.38531494140625,278.8467853762037,272.41005342671457,277.02302134312987,18739200,-0.009154680790677383
150,2022-08-09,275.3163146972656,276.07701749099675,270.74233579565794,272.72214524982263,23405200,0.007063289980565379
151,2022-08-10,282.006591796875,282.64050575840105,279.84151028454056,281.04109252874485,24687800,0.0243003292665962
152,2022-08-11,279.9195861816406,284.0059348486062,279.4222229820772,283.65485494303203,20065900,-0.007400556142806769
153,2022-08-12,284.6885986328125,284.6885986328125,279.8415476068973,281.34345870633274,22619700,0.017037080242313873
154,2022-08-15,286.2099609375,286.9023881899572,282.93306719484826,283.80106411686256,18085700,0.005343952346506642
155,2022-08-16,285.4687805175781,286.7658949577714,283.23545314932466,284.76659105891446,18102900,-0.0025896388004599258
156,2022-08-17,284.7162170410156,286.70019877418935,282.90814781798576,283.1720165832015,18253400,-0.002636237402906305
157,2022-08-18,283.5923156738281,285.29286306667285,282.5269980125115,283.61185156800366,17186200,-0.003947444156388147
158,2022-08-19,279.66339111328125,282.6931246022663,279.0867691313895,282.3510526263538,20570000,-0.013854129126212644
159,2022-08-22,271.453857421875,276.0570810002909,270.93587285636994,275.6856902126092,25061100,-0.029355053082657068
160,2022-08-23,270.17352294921875,272.53864848293165,269.15708983535205,270.17352294921875,17527400,-0.004716582349634679
161,2022-08-24,269.5382385253906,270.9455981450401,268.8736304974872,269.1668478166237,18137000,-0.00235139408515439
162,2022-08-25,272.52886962890625,272.6949992661562,268.2970079213942,271.0433067972825,16583400,0.01109538713273861
163,2022-08-26,262.0128173828125,273.98512913179,261.905325226345,272.7536818076415,27549300,-0.038586929378942925
164,2022-08-29,259.2176513671875,261.3384440760738,257.8689290892386,259.823592141155,20338500,-0.01066805068372334
165,2022-08-30,257.00885009765625,260.99634925149246,254.7512168561965,260.6249883577702,22767100,-0.008521029559065196
166,2022-08-31,255.54286193847656,261.054995947574,255.4060212156097,259.3740144434821,24791800,-0.005704037657157102
167,2022-09-01,254.49708557128903,254.9759982293712,249.62021152580635,253.0017697518368,23263400,-0.004092371664207617
168,2022-09-02,250.2554931640625,258.73872314316543,248.70153970994355,255.7676569567466,22855400,-0.016666565739663075
169,2022-09-06,247.50921630859372,251.98538170723285,246.22891435758208,250.39235632621703,21328200,-0.010973892403905672
170,2022-09-07,252.23948669433597,252.9627024699416,247.4798869965814,248.9263334606881,24126700,0.019111491912465084
171,2022-09-08,252.6597137451172,254.52642037914524,249.0142716406744,251.6726292698562,20319900,0.0016659844035062932
172,2022-09-09,258.4650573730469,259.2176216502665,254.3896020794577,254.59483332515947,22084700,0.022976926324653757
173,2022-09-12,260.6054077148437,261.3872907179251,259.1491934961734,259.75513418244464,18747700,0.0082810046493349
174,2022-09-13,246.2777862548828,254.49713337678745,245.88684468142785,252.97249852255345,33353300,-0.05497822008221054
175,2022-09-14,246.50254821777344,248.46697913300932,244.1960453177988,247.78285007642685,23913000,0.0009126359559608055
176,2022-09-15,239.8175811767578,245.7011054054696,238.4884098902498,244.10806538102588,31530900,-0.027119261400534334
177,2022-09-16,239.19212341308597,239.739426682432,236.57286716463537,238.72299354259303,39791800,-0.0026080563426701397
178,2022-09-19,238.9770965576172,239.58303730028243,235.3902918321884,236.97356405032403,26826900,-0.0008989713055785886
179,2022-09-20,236.9540100097656,237.9899789735556,234.20771098725592,236.58263419492624,26660300,-0.008465608533175129
180,2022-09-21,233.53335571289065,242.04591952184435,233.4844861559874,238.7327663791777,28625600,-0.014435941796190566
181,2022-09-22,235.517333984375,238.33205339630865,232.18464499812544,232.47783250945625,31061200,0.00849548136465561
182,2022-09-23,232.5266876220703,235.66392801449047,229.8683449899013,234.10995973648943,34176000,-0.012698200644981394
183,2022-09-26,232.0673675537109,235.9766936524482,231.52983223255544,231.67644090899543,27694200,-0.0019753434457636665
184,2022-09-27,231.05093383789065,236.31874980621944,229.1842271718102,234.53999939236823,27018700,-0.004379907983335984
185,2022-09-28,235.60533142089844,236.836763844478,229.4090378627409,231.44188934103624,29029700,0.019711660573521916
186,2022-09-29,232.1162109375,234.51066992038176,229.09626044587085,233.47470100710265,27484200,-0.014809174573241157
187,2022-09-30,227.6205139160156,235.0873264233734,227.4543693406864,232.88833041765147,35694800,-0.019368302641709634
188,2022-10-03,235.2828063964844,236.1330800861596,229.34062868997543,230.07362736394276,28880400,0.03366257438156883
189,2022-10-04,243.23828125,244.6847277702556,239.42667925234397,239.5341863194985,34888400,0.03381239358438082
190,2022-10-05,243.55099487304688,244.8997170490285,238.56661341523105,240.4137692631259,20347100,0.0012856266761951396
191,2022-10-06,241.1956329345703,244.66516272217248,240.5017359247869,242.3097902416394,20239900,-0.009670918978197274
192,2022-10-07,228.9301300048828,235.8496386353821,227.8843781687528,235.43914629265615,37769600,-0.05085292291761678
193,2022-10-10,224.05323791503903,229.24286559802215,221.59035845242357,227.76710045738744,29743600,-0.021302971739629695
194,2022-10-11,220.30029296875,223.8675469134108,219.02975905938624,222.4601871930629,30474000,-0.016750237493609266
195,2022-10-12,220.632568359375,222.69473825484215,218.88315167691425,220.29049639676103,21903900,0.0015082839253062197
196,2022-10-13,228.9301300048828,230.74796714436056,214.16265082548796,214.8663306803112,42551800,0.037608054455462
197,2022-10-14,223.3788604736328,231.8621047072584,223.1638463744536,230.20062941125624,30198600,-0.024248750180378642
198,2022-10-17,232.14556884765625,233.5431607608189,229.8097469695489,230.4743401982064,28142300,0.03924591769980057
199,2022-10-18,233.0935516357422,238.40045426951124,230.03449941447604,237.7261080934971,26329600,0.004083570463100372
200,2022-10-19,231.1193389892578,234.17839122462,228.97898071038745,231.6666422196203,19985700,-0.008469615022081323
201,2022-10-20,230.7968292236328,235.83986337471225,229.54584608873023,230.4254533920461,21811000,-0.0013954252683285873
202,2022-10-21,236.63150024414065,237.49155674439496,229.18423891588736,229.4188038467464,26299700,0.025280551037615284
203,2022-10-24,241.6452178955078,242.22183991219995,235.8300983443022,238.23432552805727,24911200,0.021187870787255036
204,2022-10-25,244.97789001464844,245.34926580241157,240.25737760719755,241.65495433795323,34775500,0.013791591442052553
205,2022-10-26,226.07632446289065,232.89809399809977,224.84487725737247,225.9297157935745,82543200,-0.07715621009972595
206,2022-10-27,221.6099090576172,228.3925917914636,220.6618963462355,225.80265446885284,40424600,-0.019756227972498763
207,2022-10-28,230.523193359375,231.2366561449751,220.9258050668884,221.1115004518282,40647700,0.0402206035806838
208,2022-10-31,226.8679351806641,229.59468313516655,225.91013970293224,228.4609751694186,28357300,-0.01585635755536552
209,2022-11-01,222.99771118164065,230.39611728444083,222.1767563573702,229.2819600478184,30592300,-0.01705936978683842
210,2022-11-02,215.1106719970703,226.0567819611401,215.05201957945255,224.2584955561427,38407000,-0.03536825173127467
211,2022-11-03,209.3932647705078,215.4136301278351,209.1293811013709,215.100876903244,36633900,-0.026578910165091063
212,2022-11-04,216.3714141845703,216.5668774965675,208.5918490987652,212.6184649078027,36789100,0.033325567666708134
213,2022-11-07,222.7045135498047,223.23228088594612,216.2639028499617,216.95781474366044,33498000,0.029269575138202386
214,2022-11-08,223.68186950683597,226.3988500523262,220.72055607119088,223.51572493107815,28192500,0.00438857722931929
215,2022-11-09,219.4207000732422,223.4473161844384,219.2447875531126,222.21586889194765,27852900,-0.019050133312049966
216,2022-11-10,237.4720001220703,237.81407210708255,229.67289904500376,230.09314442549228,46268000,0.08226799040748034
217,2022-11-11,241.5083923339844,242.36844884310648,236.44580730923667,237.4817912465408,34620200,0.016997339517245136
218,2022-11-14,236.07443237304688,238.38093536393865,233.7874801882267,236.5044606292481,31123300,-0.022500087505956556
219,2022-11-15,236.4849090576172,241.40088540956577,234.58888352299292,240.09126475202575,31390100,0.0017387595956248614
220,2022-11-16,236.9161376953125,238.94492249208088,235.6322276822493,237.95502625687743,24093300,0.001823493259733855
221,2022-11-17,236.86715698242188,238.405899048788,232.8978209868645,233.0448278922836,23123500,-0.00020674283046773212
222,2022-11-18,236.4162750244141,238.8860951891015,234.26988493706008,238.6606647093436,27613500,-0.001903522479654085
223,2022-11-21,237.2297515869141,239.7975713884962,236.38687726926875,236.62208827098848,26394700,0.003440865322897002
224,2022-11-22,240.15042114257807,240.42484396877305,235.91645828491195,238.7390952050486,19665700,0.01231156520683685
225,2022-11-23,242.64962768554688,243.3356847079872,239.40554630056928,240.2288147274977,19508500,0.010406838060404766
226,2022-11-25,242.56141662597656,243.7473119548172,241.81654191868392,242.3849934224364,9200800,-0.00036353263926958146
227,2022-11-28,236.94552612304688,241.7381448542194,236.00465217547287,241.1795037518952,24778200,-0.023152447660665043
228,2022-11-29,235.5440216064453,237.9550242945488,233.46624450045,236.59270563365,17956300,-0.005914880688119628
229,2022-11-30,250.0590667724609,250.2452854496429,235.0833583607036,235.7792257930801,47594200,0.061623492148180414
230,2022-12-01,249.61805725097656,251.0195727804044,245.92312956124096,248.81437970870576,26041500,-0.0017636214002415551
231,2022-12-02,249.94146728515625,250.9607498651417,244.71760854479217,244.8450244753859,21528500,0.0012956195466842235
232,2022-12-05,245.2174835205078,248.76540456584152,243.1201003411884,246.99143656571283,23435300,-0.018900360216173695
233,2022-12-06,240.23861694335935,246.84440035606812,238.925305612841,245.82511774482512,22463700,-0.02030388088837909
234,2022-12-07,239.5035858154297,241.25794794545905,237.386611644084,239.9544319081242,20481500,-0.003059587743559744
235,2022-12-08,242.4732208251953,243.78654716232523,238.2196520443561,239.9642035711505,22611800,0.012399125464677363
236,2022-12-09,240.53265380859372,243.3651011555244,239.29775109172195,239.82699084040345,20609700,-0.008003222005289357
237,2022-12-12,247.48146057128903,247.51086194896615,242.247805975844,242.52222880411227,30665100,0.02888924498469514
238,2022-12-13,251.8036346435547,258.6642346372592,248.03029866504872,256.4786327288644,42196900,0.01746463780474028
239,2022-12-14,252.0977020263672,257.36075864137047,249.24564840446928,252.0094978825784,35410900,0.0011678440751212715
240,2022-12-15,244.05116271972656,249.1378104779901,242.41442120789245,248.66737347549784,35560400,-0.03191833658919674
241,2022-12-16,239.81716918945312,244.86460449647427,238.66066030201907,243.6003005401741,86102000,-0.017348794748975882
242,2022-12-19,235.66163635253903,240.32685450458047,233.95629656849025,239.9838184798988,29696400,-0.017327920477750558
243,2022-12-20,236.98472595214844,238.07262168056403,233.6720314907725,234.6325112922364,25150800,0.005614361421262926
244,2022-12-21,239.56236267089844,240.72866715475757,235.32839983113104,236.87693717521168,23690600,0.010876805280988666
245,2022-12-22,233.44662475585935,237.17095355808544,229.21264718155905,236.4554802004876,28651700,-0.025528792782197884
246,2022-12-23,233.97586059570312,234.1130719988033,229.2812565600642,231.40804078557704,21207000,0.0022670528665695855
247,2022-12-27,232.2411193847656,234.17187449957132,231.13361773276105,233.9464589707733,16688600,-0.007414188824953483
248,2022-12-28,229.8595123291016,234.94615982143847,229.5066808569475,232.17251532324,17457100,-0.01025488966800181
249,2022-12-29,236.21044921875,237.1023307951029,230.9571892675408,230.9571892675408,19770700,0.027629645714011053
250,2022-12-30,235.04417419433597,235.18138560256983,231.9470996028593,233.4662355221848,21938500,-0.004937440440384466
251,2023-01-03,234.8089141845703,240.8560406538007,232.67231976050329,238.23921384800184,25740000,-0.0010009182766262947
252,2023-01-04,224.53765869140625,228.2325713228783,221.46018993339348,227.65432430054253,50623400,-0.04374303901039467
253,2023-01-05,217.88287353515625,223.01852855170435,217.3438233498918,222.6754925370117,39585600,-0.029637724001549404
254,2023-01-06,220.4506683349609,221.26414125690687,214.9818033137933,218.55911012079767,43613600,0.01178520715346787
255,2023-01-09,222.5970764160156,226.63503997806495,221.9012238905733,221.9404207414047,27369800,0.00973645531340983
