,Date_,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT
235,2022-12-08,242.47320556640625,243.78653182088883,238.21963705324325,239.96418847025336,22611800
236,2022-12-09,240.5326690673828,243.36511659399685,239.2977662721719,239.82700605442705,20609700
237,2022-12-12,247.48146057128906,247.51086194896618,242.24780597584402,242.52222880411227,30665100
238,2022-12-13,251.8036346435547,258.6642346372592,248.03029866504872,256.4786327288644,42196900
239,2022-12-14,252.09768676757812,257.3607430640229,249.24563331830728,252.00948262912812,35410900
240,2022-12-15,244.0511474609375,249.13779490116903,242.41440605143725,248.66735792808984,35560400
241,2022-12-16,239.8171844482422,244.8646200764153,238.66067548722324,243.60031603967155,86102000
242,2022-12-19,235.66162109375,240.32683894372457,233.95628142011975,239.98380294125394,29696400
243,2022-12-20,236.98475646972656,238.07265233823532,233.6720615817602,234.63254150690935,25150800
244,2022-12-21,239.56234741210938,240.7286518216814,235.32838484202188,236.87692208746932,23690600
245,2022-12-22,233.44664001464844,237.1709690603081,229.21266216360232,236.4554956559447,28651700
246,2022-12-23,233.97586059570312,234.11307199880326,229.2812565600642,231.40804078557704,21207000
247,2022-12-27,232.24111938476562,234.17187449957135,231.13361773276105,233.94645897077334,16688600
248,2022-12-28,229.85952758789062,234.946175417895,229.5066960923145,232.17253073557336,17457100
249,2022-12-29,236.21046447753906,237.102346111506,230.95720418697826,230.95720418697826,19770700
250,2022-12-30,235.04417419433594,235.18138560256986,231.9470996028593,233.46623552218477,21938500
251,2023-01-03,234.8089599609375,240.8560876090647,232.67236512033801,238.23926029311136,25740000
252,2023-01-04,224.5376739501953,228.23258683276063,221.46020498304858,227.65433977112923,50623400
253,2023-01-05,217.88284301757812,223.01849731480513,217.3437929078153,222.67546134815953,39585600
254,2023-01-06,220.45069885253906,221.26417188709627,214.9818330743018,218.55914037652232,43613600
255,2023-01-09,222.5970916748047,226.63505551365208,221.9012391016624,221.9404359551807,27369800
256,2023-01-10,224.29263305664062,226.70363566114452,222.8028985080936,223.22432820821962,27033900
257,2023-01-11,231.07481384277344,231.2512220935921,226.50761080924343,226.6840190600621,28669300
258,2023-01-12,233.76028442382812,235.12260323711314,228.90886217248507,230.5750052243199,27269500
259,2023-01-13,234.4659423828125,234.60315380869207,230.24177460581592,232.2803550438294,21333300
260,2023-01-17,235.5636444091797,236.11249010259638,232.3685549076242,233.23103525723528,29831300
261,2023-01-18,231.11404418945312,237.5532154662232,230.82982587029858,236.75934831263203,30028700
262,2023-01-19,227.31129455566406,230.82981397653035,226.08618729413027,229.12445928470314,28623000
263,2023-01-20,235.43621826171875,235.9458670784951,229.8399216164332,230.18295763742017,35389800
264,2023-01-23,237.7491912841797,240.2876096620942,234.8775324019876,236.29866863321726,31934000
265,2023-01-24,237.219970703125,239.09193825120215,235.65184232831297,237.67081677077388,40234400
266,2023-01-25,235.81842041015625,238.4548533307445,226.3017817017581,229.81049029542936,66526600
267,2023-01-26,243.06126403808594,243.36508822534608,237.1807495855516,238.7978850780299,33454500
268,2023-01-27,243.21812438964844,244.85486607400972,241.914608327389,244.03159749413774,26498900
269,2023-01-30,237.8766326904297,240.7090800731922,237.37677935793346,239.64077517830026,25867400
270,2023-01-31,242.8750457763672,243.01225718230123,238.11182846334003,238.60187133523615,26541100
271,2023-02-01,247.7166748046875,250.09827601317127,240.58165169810152,243.0612674641444,31259900
272,2023-02-02,259.3307189941406,259.4189231304734,252.12708209516663,253.66582404083547,39940400
273,2023-02-03,253.20516967773438,258.9386775277901,251.98006244096368,254.37147415992763,29077300
274,2023-02-06,251.65664672851562,253.15617696480066,249.70628535128068,252.31331744433567,22518000
275,2023-02-07,262.23175048828125,263.4176459144894,254.90069804204686,255.3417486096492,50841400
276,2023-02-08,261.4182434082031,271.2485008005916,260.90857975282876,267.75939845000244,54686000
277,2023-02-09,258.3702087402344,268.5239129821001,257.5665312216428,268.3474748100803,42375100
278,2023-02-10,257.86053466796875,258.8308098683865,255.46912334323994,256.32179305389064,25818500
279,2023-02-13,265.9169006347656,269.13158103404106,261.8299294701828,262.3101918765242,44630900
280,2023-02-14,266.7499694824219,269.4941978010345,263.91750711977755,267.24001239002024,37047900
281,2023-02-15,264.6178283691406,266.00321414410365,261.53263664657936,263.63528781822424,28922400
282,2023-02-16,257.5730285644531,262.08288660517877,257.32739339893584,259.41037480496044,29603600
283,2023-02-17,253.55441284179688,255.54896896604592,251.53038170033267,254.86120856943893,30000100
284,2023-02-21,248.25852966308594,251.02930132977812,247.1973840242919,250.03692573640924,28397400
285,2023-02-22,247.1187744140625,249.89936603806962,245.96920374136064,249.65373089452532,22491100
286,2023-02-23,250.32186889648438,252.35572011024465,246.1067613934901,251.0980693615476,29219100
287,2023-02-24,244.8687744140625,246.6176955175455,243.7683337176813,245.59585986981725,24990900
288,2023-02-27,245.7923583984375,248.40591997457756,245.03579794379073,248.05220476132266,21190000
289,2023-02-28,245.06527709960938,247.09914335825746,244.38732168006,244.72139688160397,22491000
290,2023-03-01,241.97027587890625,246.5489036451056,241.49864560005906,246.38187354348958,27565300
291,2023-03-02,246.72576904296875,247.01069921844766,241.3217957785109,242.24538633521718,24808200
292,2023-03-03,250.83274841308594,251.15698856523332,247.00084660112182,247.7868819706569,30760100
293,2023-03-06,252.3852081298828,255.57846519382255,251.5107475643761,251.9528878516763,24109800
294,2023-03-07,249.7126922607422,253.1908944468832,248.96596678774188,251.82514859412282,21473200
295,2023-03-08,249.27053833007812,250.09586880646756,246.43099669705938,249.6045985239911,17340200
296,2023-03-09,247.9146728515625,255.0282578162983,247.18758734735835,251.3535652492847,26653400
297,2023-03-10,244.24977111816406,248.3764387573187,243.27706549156017,246.69630267915912,28333900
298,2023-03-13,249.4866943359375,253.40703652265023,241.43968484300973,243.08052576031324,33339700
299,2023-03-14,256.2367858886719,256.51189607276245,251.39285266205692,252.2673132455693,33620300
300,2023-03-15,260.8055419921875,261.82739246589193,254.68430413443372,255.4408794785609,46028000
301,2023-03-16,271.3777160644531,271.7314162751919,258.68327877053844,260.57957486476903,54768800
302,2023-03-17,274.55133056640625,278.38323315935025,271.49564349381546,273.4017747809038,69527400
303,2023-03-20,267.4770202636719,272.63535806521134,265.13856899607947,272.14408779839806,43466600
304,2023-03-21,268.9999694824219,270.19867023704575,264.814336850172,270.08077016032206,34558700
305,2023-03-22,267.5359802246094,276.133210212867,267.42788516982534,268.62658586472133,34873300
306,2023-03-23,272.81219482421875,276.1528264782384,270.3951536254245,273.0873049607908,36610900
307,2023-03-24,275.67138671875,275.7303367481384,270.4737392394616,272.3995101639137,28172000
308,2023-03-27,271.5545654296875,276.54585829331256,270.70956495396155,275.60262774915475,26840200
309,2023-03-28,270.4246520996094,271.318767617221,267.30015029600474,270.9748724204844,21878600
