Price,Close,High,Low,Open,Volume
Ticker,CSCO,CSCO,CSCO,CSCO,CSCO
Date,,,,,
2022-01-03,56.774959564208984,56.945750640439485,56.18168114844373,56.54124527941684,17184300
2022-01-04,55.38248062133789,56.79303973685708,55.255892646085584,56.458481860246124,29682500
2022-01-05,54.50540542602539,55.735123178977844,54.47828041506033,55.32823076818271,30317900
2022-01-06,55.084102630615234,55.27398808035741,54.170858164556726,54.25223665751356,19616600
2022-01-07,55.273983001708984,55.60853746456366,54.85804660411063,55.03888806620592,20152400
2022-01-10,55.897884368896484,55.970222335956834,54.72241999827877,55.0388899810075,24715300
2022-01-11,56.39519119262695,56.44944466347056,55.55428136550208,55.698953838487874,22804200
2022-01-12,56.16914367675781,56.802087078294235,55.98830221213825,56.42232310693081,13405400
2022-01-13,55.608543395996094,56.19627734817985,55.34632342045169,56.1329833470849,14871600
2022-01-14,55.48195266723633,55.608540663205254,55.102185230065345,55.58141564957311,18831900
2022-01-18,54.00809860229492,54.45116003153889,53.79109159760477,54.23414957758459,26545800
2022-01-19,53.257606506347656,53.791086899406814,52.24489574203152,52.44382168667645,24333900
2022-01-20,52.51616287231445,53.65545824053705,52.461909397917545,53.33898826304857,17726500
2022-01-21,51.250274658203125,52.75125291604334,51.18698066444138,52.50711746184919,25914000
2022-01-24,51.44919967651367,51.53961868045804,49.61366354292071,50.7800873198281,34180100
2022-01-25,50.73487854003906,51.25931497905647,49.7945057088708,50.716794049139985,25156400
2022-01-26,50.02960205078125,51.04230942481292,49.60462512583994,50.734879969395294,28632700
2022-01-27,49.387611389160156,51.114640537128125,49.1886888954415,50.19235223229642,25967400
2022-01-28,50.282779693603516,50.3279891989869,48.32969939736948,49.27911280747722,30976600
2022-01-31,50.337032318115234,50.508833276408104,49.61366984685782,50.12002530137018,29925300
2022-02-01,50.06576156616211,50.183309021555964,49.4961156769548,50.13809952310098,22438500
2022-02-02,50.78912353515625,50.924755478839266,49.88491977530575,49.939173242631675,23316700
2022-02-03,49.912052154541016,50.77104648373172,49.78546417009976,50.51786706558532,19260500
2022-02-04,49.866844177246094,50.291817645252365,49.17964731318082,49.6317492424423,19675900
2022-02-07,49.88492965698242,50.21044362689165,49.45995615116919,50.029605598510344,14450200
2022-02-08,50.03864288330078,50.174274845077235,49.468993472809366,49.78546690053307,15219900
2022-02-09,50.89763259887695,50.97901107863814,50.165226281026285,50.472655710205906,19136700
2022-02-10,49.61366271972656,50.66253901469211,49.496118706401965,49.948220617150284,19730600
2022-02-11,48.73658752441406,49.812588833925886,48.61904006142515,49.61366288875448,20132500
2022-02-14,48.0855598449707,48.510536747859696,47.65154242147857,48.29352631148169,21868400
2022-02-15,49.071144104003906,49.09826911615434,48.50149470399664,48.57383266874982,17678000
2022-02-16,49.05305099487305,49.2248484570834,48.275435256712726,48.94454751606984,20388700
2022-02-17,50.42744827270508,51.5938720472353,50.09289381967606,50.183312823436154,32884700
2022-02-18,51.72949981689453,52.16351723744301,50.07480861663245,50.14714312875861,35626200
2022-02-22,50.906681060791016,51.66621250729695,50.40032906262992,51.47633050798654,25188300
2022-02-23,49.224849700927734,51.53057196628617,49.16155571592123,51.1869735839198,22033700
2022-02-24,49.48707580566406,49.577498259325424,48.11268555338668,48.89030140855477,27739300
2022-02-25,50.67158126831055,50.83433822660867,49.27006608231113,49.7131240082509,18963700
2022-02-28,50.42744827270508,50.6354147407644,49.50515994744377,50.10193434034651,23868700
2022-03-01,49.387611389160156,50.49978166724032,49.06209746401205,50.210436722500624,17799600
2022-03-02,50.77104187011719,50.97900831841028,49.468986264437255,49.5232397310951,18660000
2022-03-03,50.69871139526367,51.53962128158861,50.49074491628474,51.30452978991019,16794600
2022-03-04,51.096561431884766,51.449203854135355,49.95726602306221,50.33703000958167,16729000
2022-03-07,50.26469421386719,51.03326613807434,50.20140021772138,50.91572211624018,21350900
2022-03-08,49.188690185546875,50.50882696170384,48.89030126324712,50.364154485539565,23642400
2022-03-09,50.563079833984375,50.8614687731,49.95726488380044,50.309903848745016,19150900
2022-03-10,49.468990325927734,49.87588273610929,48.79988142853038,49.188689348341214,18550900
2022-03-11,49.450904846191406,50.82529504349396,49.36952636578324,49.99342919866714,20330300
2022-03-14,49.098270416259766,50.09289676236931,48.82700993978047,49.48707836394359,17977500
2022-03-15,50.27373123168945,50.3912786945963,49.20677044349212,49.20677044349212,18829100
